State/territory,SA3 code,SA3 name,Year,Sex,Rate
WA,50602,Belmont - Victoria Park,2014–2016,Persons,134
WA,50602,Belmont - Victoria Park,2014–2016,Males,168
WA,50602,Belmont - Victoria Park,2014–2016,Females,98
WA,50602,Belmont - Victoria Park,2013–2015,Persons,136
WA,50602,Belmont - Victoria Park,2013–2015,Males,188
WA,50602,Belmont - Victoria Park,2013–2015,Females,83
WA,50602,Belmont - Victoria Park,2012–2014,Persons,122
WA,50602,Belmont - Victoria Park,2012–2014,Males,172
WA,50602,Belmont - Victoria Park,2012–2014,Females,71
WA,50602,Belmont - Victoria Park,2011–2013,Persons,121
WA,50602,Belmont - Victoria Park,2011–2013,Males,170
WA,50602,Belmont - Victoria Park,2011–2013,Females,73
WA,50602,Belmont - Victoria Park,2010–2012,Persons,123
WA,50602,Belmont - Victoria Park,2010–2012,Males,164
WA,50602,Belmont - Victoria Park,2010–2012,Females,82
WA,50602,Belmont - Victoria Park,2009–2011,Persons,134
WA,50602,Belmont - Victoria Park,2009–2011,Males,176
WA,50602,Belmont - Victoria Park,2009–2011,Females,93
WA,50603,Canning,2015–2017,Persons,95
WA,50603,Canning,2015–2017,Males,123
WA,50603,Canning,2015–2017,Females,68
WA,50603,Canning,2014–2016,Persons,92
WA,50603,Canning,2014–2016,Males,108
WA,50603,Canning,2014–2016,Females,75
WA,50603,Canning,2013–2015,Persons,92
WA,50603,Canning,2013–2015,Males,110
WA,50603,Canning,2013–2015,Females,74
WA,50603,Canning,2012–2014,Persons,89
WA,50603,Canning,2012–2014,Males,109
WA,50603,Canning,2012–2014,Females,70
WA,50603,Canning,2011–2013,Persons,90
WA,50603,Canning,2011–2013,Males,114
WA,50603,Canning,2011–2013,Females,69
WA,50603,Canning,2010–2012,Persons,94
WA,50603,Canning,2010–2012,Males,118
WA,50603,Canning,2010–2012,Females,72
WA,50603,Canning,2009–2011,Persons,100
WA,50603,Canning,2009–2011,Males,134
WA,50603,Canning,2009–2011,Females,68
WA,50604,Gosnells,2015–2017,Persons,124
WA,50604,Gosnells,2015–2017,Males,161
WA,50604,Gosnells,2015–2017,Females,87
WA,50604,Gosnells,2014–2016,Persons,118
WA,50604,Gosnells,2014–2016,Males,154
WA,50604,Gosnells,2014–2016,Females,81
WA,50604,Gosnells,2013–2015,Persons,105
WA,50604,Gosnells,2013–2015,Males,137
WA,50604,Gosnells,2013–2015,Females,73
WA,50604,Gosnells,2012–2014,Persons,111
WA,50604,Gosnells,2012–2014,Males,147
WA,50604,Gosnells,2012–2014,Females,74
WA,50604,Gosnells,2011–2013,Persons,114
WA,50604,Gosnells,2011–2013,Males,154
WA,50604,Gosnells,2011–2013,Females,75
WA,50604,Gosnells,2010–2012,Persons,120
WA,50604,Gosnells,2010–2012,Males,171
WA,50604,Gosnells,2010–2012,Females,69
WA,50604,Gosnells,2009–2011,Persons,119
WA,50604,Gosnells,2009–2011,Males,165
WA,50604,Gosnells,2009–2011,Females,74
WA,50605,Kalamunda,2015–2017,Persons,94
WA,50605,Kalamunda,2015–2017,Males,120
WA,50605,Kalamunda,2015–2017,Females,68
WA,50605,Kalamunda,2014–2016,Persons,88
WA,50605,Kalamunda,2014–2016,Males,111
WA,50605,Kalamunda,2014–2016,Females,64
WA,50605,Kalamunda,2013–2015,Persons,93
WA,50605,Kalamunda,2013–2015,Males,117
WA,50605,Kalamunda,2013–2015,Females,70
WA,50605,Kalamunda,2012–2014,Persons,88
WA,50605,Kalamunda,2012–2014,Males,115
WA,50605,Kalamunda,2012–2014,Females,61
WA,50605,Kalamunda,2011–2013,Persons,101
WA,50605,Kalamunda,2011–2013,Males,140
WA,50605,Kalamunda,2011–2013,Females,63
WA,50605,Kalamunda,2010–2012,Persons,105
WA,50605,Kalamunda,2010–2012,Males,145
WA,50605,Kalamunda,2010–2012,Females,66
WA,50605,Kalamunda,2009–2011,Persons,117
WA,50605,Kalamunda,2009–2011,Males,151
WA,50605,Kalamunda,2009–2011,Females,83
WA,50606,Serpentine - Jarrahdale,2015–2017,Persons,85
WA,50606,Serpentine - Jarrahdale,2015–2017,Males,86
WA,50606,Serpentine - Jarrahdale,2015–2017,Females,84
WA,50606,Serpentine - Jarrahdale,2014–2016,Persons,87
WA,50606,Serpentine - Jarrahdale,2014–2016,Males,93
WA,50606,Serpentine - Jarrahdale,2014–2016,Females,80
WA,50606,Serpentine - Jarrahdale,2013–2015,Persons,96
WA,50606,Serpentine - Jarrahdale,2013–2015,Males,105
WA,50606,Serpentine - Jarrahdale,2013–2015,Females,86
WA,50606,Serpentine - Jarrahdale,2012–2014,Persons,96
WA,50606,Serpentine - Jarrahdale,2012–2014,Males,128
WA,50606,Serpentine - Jarrahdale,2012–2014,Females,NP
WA,50606,Serpentine - Jarrahdale,2011–2013,Persons,103
WA,50606,Serpentine - Jarrahdale,2011–2013,Males,148
WA,50606,Serpentine - Jarrahdale,2011–2013,Females,NP
WA,50606,Serpentine - Jarrahdale,2010–2012,Persons,102
WA,50606,Serpentine - Jarrahdale,2010–2012,Males,146
WA,50606,Serpentine - Jarrahdale,2010–2012,Females,NP
WA,50606,Serpentine - Jarrahdale,2009–2011,Persons,112
WA,50606,Serpentine - Jarrahdale,2009–2011,Males,158
WA,50606,Serpentine - Jarrahdale,2009–2011,Females,NP
WA,50607,South Perth,2015–2017,Persons,90
WA,50607,South Perth,2015–2017,Males,116
WA,50607,South Perth,2015–2017,Females,65
WA,50607,South Perth,2014–2016,Persons,88
WA,50607,South Perth,2014–2016,Males,114
WA,50607,South Perth,2014–2016,Females,65
WA,50607,South Perth,2013–2015,Persons,85
WA,50607,South Perth,2013–2015,Males,110
WA,50607,South Perth,2013–2015,Females,62
WA,50607,South Perth,2012–2014,Persons,84
WA,50607,South Perth,2012–2014,Males,105
WA,50607,South Perth,2012–2014,Females,64
WA,50607,South Perth,2011–2013,Persons,81
WA,50607,South Perth,2011–2013,Males,104
WA,50607,South Perth,2011–2013,Females,58
WA,50607,South Perth,2010–2012,Persons,79
WA,50607,South Perth,2010–2012,Males,99
WA,50607,South Perth,2010–2012,Females,59
WA,50607,South Perth,2009–2011,Persons,78
WA,50607,South Perth,2009–2011,Males,102
WA,50607,South Perth,2009–2011,Females,55
WA,50701,Cockburn,2015–2017,Persons,92
WA,50701,Cockburn,2015–2017,Males,116
WA,50701,Cockburn,2015–2017,Females,68
WA,50701,Cockburn,2014–2016,Persons,92
WA,50701,Cockburn,2014–2016,Males,122
WA,50701,Cockburn,2014–2016,Females,63
WA,50701,Cockburn,2013–2015,Persons,96
WA,50701,Cockburn,2013–2015,Males,118
WA,50701,Cockburn,2013–2015,Females,74
WA,50701,Cockburn,2012–2014,Persons,100
WA,50701,Cockburn,2012–2014,Males,124
WA,50701,Cockburn,2012–2014,Females,76
WA,50701,Cockburn,2011–2013,Persons,106
WA,50701,Cockburn,2011–2013,Males,122
WA,50701,Cockburn,2011–2013,Females,90
WA,50701,Cockburn,2010–2012,Persons,115
WA,50701,Cockburn,2010–2012,Males,148
WA,50701,Cockburn,2010–2012,Females,82
WA,50701,Cockburn,2009–2011,Persons,118
WA,50701,Cockburn,2009–2011,Males,157
WA,50701,Cockburn,2009–2011,Females,78
WA,50702,Fremantle,2015–2017,Persons,104
WA,50702,Fremantle,2015–2017,Males,136
WA,50702,Fremantle,2015–2017,Females,73
WA,50702,Fremantle,2014–2016,Persons,109
WA,50702,Fremantle,2014–2016,Males,151
WA,50702,Fremantle,2014–2016,Females,68
WA,50702,Fremantle,2013–2015,Persons,118
WA,50702,Fremantle,2013–2015,Males,159
WA,50702,Fremantle,2013–2015,Females,79
WA,50702,Fremantle,2012–2014,Persons,117
WA,50702,Fremantle,2012–2014,Males,156
WA,50702,Fremantle,2012–2014,Females,81
WA,50702,Fremantle,2011–2013,Persons,118
WA,50702,Fremantle,2011–2013,Males,157
WA,50702,Fremantle,2011–2013,Females,82
WA,50702,Fremantle,2010–2012,Persons,117
WA,50702,Fremantle,2010–2012,Males,162
WA,50702,Fremantle,2010–2012,Females,74
WA,50702,Fremantle,2009–2011,Persons,115
WA,50702,Fremantle,2009–2011,Males,171
WA,50702,Fremantle,2009–2011,Females,61
WA,50703,Kwinana,2015–2017,Persons,138
WA,50703,Kwinana,2015–2017,Males,187
WA,50703,Kwinana,2015–2017,Females,87
WA,50703,Kwinana,2014–2016,Persons,146
WA,50703,Kwinana,2014–2016,Males,195
WA,50703,Kwinana,2014–2016,Females,95
WA,50703,Kwinana,2013–2015,Persons,139
WA,50703,Kwinana,2013–2015,Males,164
WA,50703,Kwinana,2013–2015,Females,111
WA,50703,Kwinana,2012–2014,Persons,118
WA,50703,Kwinana,2012–2014,Males,141
WA,50703,Kwinana,2012–2014,Females,93
WA,50703,Kwinana,2011–2013,Persons,117
WA,50703,Kwinana,2011–2013,Males,152
WA,50703,Kwinana,2011–2013,Females,79
WA,50703,Kwinana,2010–2012,Persons,122
WA,50703,Kwinana,2010–2012,Males,169
WA,50703,Kwinana,2010–2012,Females,71
WA,50703,Kwinana,2009–2011,Persons,139
WA,50703,Kwinana,2009–2011,Males,177
WA,50703,Kwinana,2009–2011,Females,100
WA,50704,Melville,2015–2017,Persons,69
WA,50704,Melville,2015–2017,Males,89
WA,50704,Melville,2015–2017,Females,52
WA,50704,Melville,2014–2016,Persons,74
WA,50704,Melville,2014–2016,Males,93
WA,50704,Melville,2014–2016,Females,56
WA,50704,Melville,2013–2015,Persons,75
WA,50704,Melville,2013–2015,Males,100
WA,50704,Melville,2013–2015,Females,50
WA,50704,Melville,2012–2014,Persons,73
WA,50704,Melville,2012–2014,Males,96
WA,50704,Melville,2012–2014,Females,50
WA,50704,Melville,2011–2013,Persons,68
WA,50704,Melville,2011–2013,Males,98
WA,50704,Melville,2011–2013,Females,40
WA,50704,Melville,2010–2012,Persons,72
WA,50704,Melville,2010–2012,Males,96
WA,50704,Melville,2010–2012,Females,50
WA,50704,Melville,2009–2011,Persons,74
WA,50704,Melville,2009–2011,Males,96
WA,50704,Melville,2009–2011,Females,54
WA,50705,Rockingham,2015–2017,Persons,120
WA,50705,Rockingham,2015–2017,Males,160
WA,50705,Rockingham,2015–2017,Females,80
WA,50705,Rockingham,2014–2016,Persons,123
WA,50705,Rockingham,2014–2016,Males,168
WA,50705,Rockingham,2014–2016,Females,78
WA,50705,Rockingham,2013–2015,Persons,115
WA,50705,Rockingham,2013–2015,Males,152
WA,50705,Rockingham,2013–2015,Females,78
WA,50705,Rockingham,2012–2014,Persons,99
WA,50705,Rockingham,2012–2014,Males,121
WA,50705,Rockingham,2012–2014,Females,77
WA,50705,Rockingham,2011–2013,Persons,94
WA,50705,Rockingham,2011–2013,Males,113
WA,50705,Rockingham,2011–2013,Females,76
WA,50705,Rockingham,2010–2012,Persons,106
WA,50705,Rockingham,2010–2012,Males,127
WA,50705,Rockingham,2010–2012,Females,84
WA,50705,Rockingham,2009–2011,Persons,118
WA,50705,Rockingham,2009–2011,Males,151
WA,50705,Rockingham,2009–2011,Females,84
WA,50901,Albany,2015–2017,Persons,123
WA,50901,Albany,2015–2017,Males,160
WA,50901,Albany,2015–2017,Females,87
WA,50901,Albany,2014–2016,Persons,121
WA,50901,Albany,2014–2016,Males,153
WA,50901,Albany,2014–2016,Females,90
WA,50901,Albany,2013–2015,Persons,113
WA,50901,Albany,2013–2015,Males,144
WA,50901,Albany,2013–2015,Females,82
WA,50901,Albany,2012–2014,Persons,111
WA,50901,Albany,2012–2014,Males,147
WA,50901,Albany,2012–2014,Females,76
WA,50901,Albany,2011–2013,Persons,115
WA,50901,Albany,2011–2013,Males,153
WA,50901,Albany,2011–2013,Females,78
WA,50901,Albany,2010–2012,Persons,115
WA,50901,Albany,2010–2012,Males,153
WA,50901,Albany,2010–2012,Females,77
WA,50901,Albany,2009–2011,Persons,116
WA,50901,Albany,2009–2011,Males,150
WA,50901,Albany,2009–2011,Females,82
WA,50902,Wheat Belt - North,2015–2017,Persons,144
WA,50902,Wheat Belt - North,2015–2017,Males,188
WA,50902,Wheat Belt - North,2015–2017,Females,98
WA,50902,Wheat Belt - North,2014–2016,Persons,141
WA,50902,Wheat Belt - North,2014–2016,Males,197
WA,50902,Wheat Belt - North,2014–2016,Females,81
WA,50902,Wheat Belt - North,2013–2015,Persons,143
WA,50902,Wheat Belt - North,2013–2015,Males,199
WA,50902,Wheat Belt - North,2013–2015,Females,82
WA,50902,Wheat Belt - North,2012–2014,Persons,149
WA,50902,Wheat Belt - North,2012–2014,Males,214
WA,50902,Wheat Belt - North,2012–2014,Females,77
WA,50902,Wheat Belt - North,2011–2013,Persons,154
WA,50902,Wheat Belt - North,2011–2013,Males,214
WA,50902,Wheat Belt - North,2011–2013,Females,89
WA,50902,Wheat Belt - North,2010–2012,Persons,147
WA,50902,Wheat Belt - North,2010–2012,Males,198
WA,50902,Wheat Belt - North,2010–2012,Females,91
WA,50902,Wheat Belt - North,2009–2011,Persons,146
WA,50902,Wheat Belt - North,2009–2011,Males,183
WA,50902,Wheat Belt - North,2009–2011,Females,107
WA,50903,Wheat Belt - South,2015–2017,Persons,135
WA,50903,Wheat Belt - South,2015–2017,Males,171
WA,50903,Wheat Belt - South,2015–2017,Females,97
WA,50903,Wheat Belt - South,2014–2016,Persons,148
WA,50903,Wheat Belt - South,2014–2016,Males,178
WA,50903,Wheat Belt - South,2014–2016,Females,117
WA,50903,Wheat Belt - South,2013–2015,Persons,143
WA,50903,Wheat Belt - South,2013–2015,Males,181
WA,50903,Wheat Belt - South,2013–2015,Females,103
WA,50903,Wheat Belt - South,2012–2014,Persons,136
WA,50903,Wheat Belt - South,2012–2014,Males,161
WA,50903,Wheat Belt - South,2012–2014,Females,108
WA,50903,Wheat Belt - South,2011–2013,Persons,133
WA,50903,Wheat Belt - South,2011–2013,Males,171
WA,50903,Wheat Belt - South,2011–2013,Females,90
WA,50903,Wheat Belt - South,2010–2012,Persons,151
WA,50903,Wheat Belt - South,2010–2012,Males,210
WA,50903,Wheat Belt - South,2010–2012,Females,86
WA,50903,Wheat Belt - South,2009–2011,Persons,161
WA,50903,Wheat Belt - South,2009–2011,Males,222
WA,50903,Wheat Belt - South,2009–2011,Females,94
WA,51001,Kimberley,2015–2017,Persons,311
WA,51001,Kimberley,2015–2017,Males,372
WA,51001,Kimberley,2015–2017,Females,241
WA,51001,Kimberley,2014–2016,Persons,322
WA,51001,Kimberley,2014–2016,Males,405
WA,51001,Kimberley,2014–2016,Females,230
WA,51001,Kimberley,2013–2015,Persons,309
WA,51001,Kimberley,2013–2015,Males,377
WA,51001,Kimberley,2013–2015,Females,230
WA,51001,Kimberley,2012–2014,Persons,312
WA,51001,Kimberley,2012–2014,Males,383
WA,51001,Kimberley,2012–2014,Females,230
WA,51001,Kimberley,2011–2013,Persons,318
WA,51001,Kimberley,2011–2013,Males,379
WA,51001,Kimberley,2011–2013,Females,246
WA,51001,Kimberley,2010–2012,Persons,354
WA,51001,Kimberley,2010–2012,Males,415
WA,51001,Kimberley,2010–2012,Females,283
WA,51001,Kimberley,2009–2011,Persons,353
WA,51001,Kimberley,2009–2011,Males,402
WA,51001,Kimberley,2009–2011,Females,295
WA,51002,East Pilbara,2015–2017,Persons,170
WA,51002,East Pilbara,2015–2017,Males,182
WA,51002,East Pilbara,2015–2017,Females,151
WA,51002,East Pilbara,2014–2016,Persons,167
WA,51002,East Pilbara,2014–2016,Males,176
WA,51002,East Pilbara,2014–2016,Females,148
WA,51002,East Pilbara,2013–2015,Persons,162
WA,51002,East Pilbara,2013–2015,Males,168
WA,51002,East Pilbara,2013–2015,Females,149
WA,51002,East Pilbara,2012–2014,Persons,182
WA,51002,East Pilbara,2012–2014,Males,181
WA,51002,East Pilbara,2012–2014,Females,181
WA,51002,East Pilbara,2011–2013,Persons,205
WA,51002,East Pilbara,2011–2013,Males,213
WA,51002,East Pilbara,2011–2013,Females,194
WA,51002,East Pilbara,2010–2012,Persons,225
WA,51002,East Pilbara,2010–2012,Males,273
WA,51002,East Pilbara,2010–2012,Females,162
WA,51002,East Pilbara,2009–2011,Persons,236
WA,51002,East Pilbara,2009–2011,Males,264
WA,51002,East Pilbara,2009–2011,Females,188
WA,51003,West Pilbara,2015–2017,Persons,103
WA,51003,West Pilbara,2015–2017,Males,116
WA,51003,West Pilbara,2015–2017,Females,82
WA,51003,West Pilbara,2014–2016,Persons,117
WA,51003,West Pilbara,2014–2016,Males,127
WA,51003,West Pilbara,2014–2016,Females,99
WA,51003,West Pilbara,2013–2015,Persons,114
WA,51003,West Pilbara,2013–2015,Males,122
WA,51003,West Pilbara,2013–2015,Females,95
WA,51003,West Pilbara,2012–2014,Persons,122
WA,51003,West Pilbara,2012–2014,Males,122
WA,51003,West Pilbara,2012–2014,Females,119
WA,51003,West Pilbara,2011–2013,Persons,109
WA,51003,West Pilbara,2011–2013,Males,103
WA,51003,West Pilbara,2011–2013,Females,118
WA,51003,West Pilbara,2010–2012,Persons,111
WA,51003,West Pilbara,2010–2012,Males,102
WA,51003,West Pilbara,2010–2012,Females,129
WA,51003,West Pilbara,2009–2011,Persons,121
WA,51003,West Pilbara,2009–2011,Males,115
WA,51003,West Pilbara,2009–2011,Females,136
WA,51101,Esperance,2015–2017,Persons,148
WA,51101,Esperance,2015–2017,Males,177
WA,51101,Esperance,2015–2017,Females,122
WA,51101,Esperance,2014–2016,Persons,157
WA,51101,Esperance,2014–2016,Males,212
WA,51101,Esperance,2014–2016,Females,103
WA,51101,Esperance,2013–2015,Persons,159
WA,51101,Esperance,2013–2015,Males,225
WA,51101,Esperance,2013–2015,Females,93
WA,51101,Esperance,2012–2014,Persons,136
WA,51101,Esperance,2012–2014,Males,189
WA,51101,Esperance,2012–2014,Females,NP
WA,51101,Esperance,2011–2013,Persons,143
WA,51101,Esperance,2011–2013,Males,181
WA,51101,Esperance,2011–2013,Females,101
WA,51101,Esperance,2010–2012,Persons,149
WA,51101,Esperance,2010–2012,Males,199
WA,51101,Esperance,2010–2012,Females,95
WA,51101,Esperance,2009–2011,Persons,149
WA,51101,Esperance,2009–2011,Males,213
WA,51101,Esperance,2009–2011,Females,NP
WA,51102,Gascoyne,2015–2017,Persons,167
WA,51102,Gascoyne,2015–2017,Males,223
WA,51102,Gascoyne,2015–2017,Females,NP
WA,51102,Gascoyne,2014–2016,Persons,166
WA,51102,Gascoyne,2014–2016,Males,224
WA,51102,Gascoyne,2014–2016,Females,NP
WA,51102,Gascoyne,2013–2015,Persons,163
WA,51102,Gascoyne,2013–2015,Males,195
WA,51102,Gascoyne,2013–2015,Females,NP
WA,51102,Gascoyne,2012–2014,Persons,144
WA,51102,Gascoyne,2012–2014,Males,183
WA,51102,Gascoyne,2012–2014,Females,NP
WA,51102,Gascoyne,2011–2013,Persons,175
WA,51102,Gascoyne,2011–2013,Males,208
WA,51102,Gascoyne,2011–2013,Females,NP
WA,51102,Gascoyne,2010–2012,Persons,167
WA,51102,Gascoyne,2010–2012,Males,210
WA,51102,Gascoyne,2010–2012,Females,NP
WA,51102,Gascoyne,2009–2011,Persons,197
WA,51102,Gascoyne,2009–2011,Males,249
WA,51102,Gascoyne,2009–2011,Females,NP
WA,51103,Goldfields,2015–2017,Persons,196
WA,51103,Goldfields,2015–2017,Males,269
WA,51103,Goldfields,2015–2017,Females,105
WA,51103,Goldfields,2014–2016,Persons,204
WA,51103,Goldfields,2014–2016,Males,265
WA,51103,Goldfields,2014–2016,Females,124
WA,51103,Goldfields,2013–2015,Persons,174
WA,51103,Goldfields,2013–2015,Males,221
WA,51103,Goldfields,2013–2015,Females,114
WA,51103,Goldfields,2012–2014,Persons,189
WA,51103,Goldfields,2012–2014,Males,225
WA,51103,Goldfields,2012–2014,Females,145
WA,51103,Goldfields,2011–2013,Persons,177
